customerID,gender,SeniorCitizen,Partner,Dependents
5229-DTFYB,Female,0,No,No
6370-ZVHDV,Female,0,Yes,No
4818-DRBQT,Male,0,Yes,No
2230-XTUWL,Female,0,Yes,Yes
1066-JKSGK,Male,0,No,No
1852-QSWCD,Male,0,Yes,Yes
6625-FLENO,Male,0,Yes,No
1766-GKNMI,Male,0,No,No
6502-HCJTI,Male,1,Yes,No
2323-ARSVR,Male,0,Yes,No
3164-AALRN,Male,0,No,No
6064-ZATLR,Female,0,No,No
2636-OHFMN,Male,0,Yes,No
7096-UCLNH,Male,0,No,No
3097-PYWXL,Female,0,Yes,Yes
4719-UMSIY,Male,0,No,Yes
6917-IAYHD,Male,0,No,Yes
0112-QWPNC,Male,0,Yes,No
5208-HFSBT,Female,0,No,No
6473-ULUHT,Male,0,Yes,Yes
2080-SRCDE,Female,0,No,Yes
7504-UWHNB,Male,0,No,No
5062-CJJKH,Male,0,Yes,Yes
2272-WUSPA,Female,0,Yes,No
0380-ZCSBI,Male,0,No,No
6250-CGGUN,Male,0,No,No
9661-MHUMO,Male,1,Yes,Yes
5176-OLSKT,Female,0,Yes,No
5172-MIGPM,Male,0,No,No
6671-NGWON,Female,0,No,No
8169-SAEJD,Male,1,Yes,No
3585-ISXZP,Female,0,No,No
2108-GLPQB,Male,0,Yes,No
6029-WTIPC,Male,1,No,No
0247-SLUJI,Male,0,Yes,Yes
4116-IQRFR,Male,0,Yes,Yes
2309-OSFEU,Male,0,No,No
0458-HEUZG,Female,0,No,No
7285-KLOTR,Female,0,Yes,No
1241-EZFMJ,Male,0,Yes,No
6196-HBOBZ,Male,0,Yes,No
4872-VXRIL,Male,0,No,No
6194-HBGQN,Male,0,No,No
5681-LLOEI,Male,0,Yes,Yes
1536-HBSWP,Female,0,No,No
0988-JRWWP,Female,0,No,No
3665-JATSN,Female,0,No,No
1833-TCXKK,Male,0,Yes,No
0324-BRPCJ,Female,1,Yes,No
2002-MZHWP,Female,0,No,No
4821-SJHJV,Female,0,Yes,Yes
9581-GVBXT,Male,0,Yes,Yes
5242-UOWHD,Male,0,Yes,Yes
6892-XPFPU,Male,1,Yes,No
1187-WILMM,Male,0,Yes,Yes
4109-CYRBD,Male,1,Yes,No
0913-XWSCN,Male,0,Yes,Yes
8837-VVWLQ,Female,0,No,No
6345-HOVES,Male,0,No,No
3244-DCJWY,Female,0,No,No
8735-DCXNF,Male,0,Yes,No
5676-CFLYY,Male,0,Yes,Yes
2486-WYVVE,Male,0,Yes,No
2024-BASKD,Female,0,No,No
5366-IJEQJ,Male,0,No,No
6131-IUNXN,Female,0,Yes,Yes
3520-FJGCV,Male,0,Yes,Yes
1734-ZMNTZ,Female,0,Yes,Yes
4228-ZGYUW,Male,0,No,No
9601-BRXPO,Female,0,Yes,No
4584-LBNMK,Male,1,Yes,No
8495-LJDFO,Female,1,No,No
7976-CICYS,Male,0,No,No
3374-PZLXD,Male,0,No,No
5696-JVVQY,Female,0,Yes,Yes
2203-GHNWN,Female,0,Yes,No
9489-UTFKA,Male,1,Yes,No
4129-LYCOI,Female,0,No,Yes
2257-BOVXD,Male,0,Yes,No
5143-EGQFK,Female,1,No,No
9833-TGFHX,Male,0,Yes,Yes
8387-UGUSU,Female,0,Yes,Yes
5365-LLFYV,Female,0,No,No
9408-HRXRK,Female,0,Yes,Yes
1565-RHDJD,Female,0,No,Yes
1150-WFARN,Female,0,Yes,Yes
5995-OIGLP,Male,0,No,No
0407-BDJKB,Male,0,Yes,No
2947-DOMLJ,Male,0,No,Yes
8309-IEYJD,Female,1,No,No
3900-AQPHZ,Female,0,No,No
4544-RXFMG,Male,0,Yes,Yes
1624-NALOJ,Male,1,No,No
1447-GIQMR,Male,0,Yes,No
2346-LOCWC,Female,0,Yes,Yes
5172-RKOCB,Male,0,Yes,No
2808-CHTDM,Female,0,Yes,Yes
1010-DIAUQ,Male,0,No,No
8242-PDSGJ,Male,0,Yes,No
5520-FVEWJ,Female,0,Yes,Yes
0958-YHXGP,Female,0,No,No
2135-RXIHG,Male,0,No,No
6981-TDRFT,Male,0,Yes,Yes
5751-USDBL,Male,0,Yes,Yes
8457-XIGKN,Male,0,No,No
0111-KLBQG,Male,1,Yes,Yes
2676-ISHSF,Male,0,No,No
0436-TWFFZ,Female,0,No,No
4902-OHLSK,Female,1,No,No
2560-QTSBS,Female,0,Yes,Yes
3902-FOIGH,Male,1,Yes,No
1352-VHKAJ,Male,0,Yes,Yes
2382-BCKQJ,Female,0,No,Yes
7950-XWOVN,Male,0,No,No
0191-ZHSKZ,Male,1,No,No
0362-RAOQO,Female,0,No,No
4282-ACRXS,Male,1,Yes,No
8799-OXZMD,Female,0,No,No
9223-UCPVT,Female,0,No,No
1600-DILPE,Female,0,No,No
0810-BDHAW,Female,0,Yes,Yes
0641-EVBOJ,Male,0,No,No
8015-IHCGW,Female,0,Yes,Yes
8746-OQQRW,Male,0,No,No
3370-HXOPH,Female,0,No,No
2722-JMONI,Female,1,Yes,No
0475-RIJEP,Male,0,No,No
8111-BKVDS,Female,0,No,No
0224-RLWWD,Female,1,No,No
6508-NJYRO,Male,0,Yes,No
3411-WLRSQ,Female,1,Yes,No
8316-BBQAY,Female,0,No,No
2150-OEGBV,Male,0,No,No
8884-FEEWR,Male,0,No,No
5968-VXZLG,Male,0,No,No
3070-BDOQC,Female,0,No,No
2821-WARNZ,Female,0,No,Yes
2108-XWMPY,Male,0,No,No
8194-PEEBY,Female,0,Yes,Yes
1832-PEUTS,Male,0,Yes,Yes
2685-SREOM,Female,0,Yes,Yes
2657-VPXTA,Female,0,Yes,Yes
5067-WJEUN,Male,0,Yes,Yes
2205-YMZZJ,Male,1,No,No
4277-UDIEF,Male,0,Yes,Yes
1480-BKXGA,Male,1,Yes,No
4648-YPBTM,Male,0,No,No
3097-NQYSN,Male,1,Yes,No
9250-WYPLL,Female,0,No,No
5245-VDBUR,Female,0,Yes,No
8468-FZTOE,Female,0,Yes,Yes
7639-OPLNG,Male,0,Yes,Yes
8631-XVRZL,Male,0,No,No
1051-GEJLJ,Female,0,No,No
5753-QQWPW,Female,0,No,No
9339-FIIJL,Male,0,Yes,No
8644-XYTSV,Male,0,Yes,No
6688-UZPWD,Female,0,Yes,No
1534-OULXE,Female,0,Yes,Yes
3902-MIVLE,Male,0,Yes,Yes
4237-RLAQD,Male,0,No,No
1208-DNHLN,Male,0,Yes,Yes
0704-VCUMB,Female,0,Yes,No
2550-QHZGP,Male,0,No,No
7817-OMJNA,Male,0,No,No
2811-POVEX,Female,1,Yes,Yes
9940-HPQPG,Female,0,Yes,No
2012-NWRPA,Female,1,Yes,No
5176-LDKUH,Female,0,No,No
0281-CNTZX,Male,0,Yes,No
3440-JPSCL,Female,0,No,No
7284-BUYEC,Female,0,No,No
4178-EGMON,Male,0,Yes,No
2373-NTKOD,Male,0,No,No
4538-WNTMJ,Female,0,Yes,Yes
1345-GKDZZ,Male,0,No,Yes
8883-ANODQ,Female,0,Yes,Yes
1488-SYSFC,Male,0,Yes,Yes
5876-QMYLD,Female,0,Yes,Yes
3908-BLSYF,Female,0,No,No
4317-VTEOA,Male,0,No,No
3422-GALYP,Male,0,No,No
5461-QKNTN,Male,1,Yes,No
9975-GPKZU,Male,0,Yes,Yes
2284-VFLKH,Male,0,Yes,No
8945-MUQUF,Male,0,No,No
5149-CUZUJ,Male,0,Yes,Yes
9614-RMGHA,Male,0,Yes,No
5076-YVXCM,Male,0,No,No
5088-QZLRL,Male,0,No,No
5054-IEXZT,Male,0,No,Yes
3594-BDSOA,Female,0,Yes,No
3034-ZBEQN,Female,0,Yes,No
7903-CMPEY,Male,1,Yes,No
8654-DHAOW,Female,0,No,No
7623-TRNQN,Male,0,No,Yes
8821-KVZKQ,Female,0,Yes,Yes
1596-BBVTG,Male,0,No,No
4702-HDRKD,Male,0,No,No
1501-SGHBW,Male,0,No,No
0422-OHQHQ,Female,0,Yes,Yes
2866-IKBTM,Female,0,No,No
5201-CBWYG,Male,0,Yes,Yes
2642-MAWLJ,Female,0,Yes,Yes
1240-KNSEZ,Male,0,No,No
5286-YHCVC,Male,0,Yes,No
8469-SNFFH,Male,0,Yes,No
9732-KPKBW,Male,0,No,No
9357-UJRUN,Male,0,Yes,No
0022-TCJCI,Male,1,No,No
2829-HYVZP,Male,0,No,No
5846-QFDFI,Female,0,Yes,Yes
0722-SVSFK,Female,0,No,No
0947-IDHRQ,Female,0,No,No
9903-LYSAB,Male,0,Yes,No
3156-QLHBO,Male,0,No,Yes
5321-NTRKC,Male,0,Yes,Yes
1087-UDSIH,Female,0,No,No
7096-ZNBZI,Female,0,Yes,No
7399-QHBJS,Female,0,Yes,Yes
0749-IRGQE,Female,1,Yes,No
2960-NKRSO,Male,0,No,No
4654-ULTTN,Male,0,Yes,No
9715-WZCLW,Male,0,Yes,Yes
6681-ZSEXG,Male,0,Yes,No
9025-AOMKI,Female,0,No,No
5077-DXTCG,Female,0,No,No
4012-ZTHBR,Female,0,Yes,Yes
7683-CBDKJ,Male,0,Yes,Yes
0708-LGSMF,Male,0,Yes,No
5519-NPHVG,Female,0,No,No
6908-VVYHM,Male,0,Yes,No
0215-BQKGS,Male,0,No,No
4236-UJPWO,Female,0,No,No
7777-UNYHB,Female,0,Yes,Yes
6815-ABQFQ,Male,0,Yes,No
0248-PGHBZ,Female,1,No,No
2626-URJFX,Male,0,Yes,Yes
9058-HRZSV,Female,1,Yes,No
3716-LRGXK,Male,0,Yes,No
2568-OIADY,Female,0,Yes,No
7606-BPHHN,Male,0,No,No
3253-HKOKL,Female,0,Yes,Yes
3606-TWKGI,Male,1,No,No
4007-NHVHI,Female,1,No,No
4807-IZYOZ,Female,0,No,No
0274-JKUJR,Male,0,Yes,Yes
5935-FCCNB,Female,1,No,No
2333-KWEWW,Male,0,No,No
7103-IPXPJ,Male,0,Yes,No
6035-BXTTY,Female,1,No,No
3765-JXVKY,Female,0,No,No
2927-QRRQV,Male,0,Yes,No
3181-MIZBN,Male,0,Yes,Yes
0968-GSIKN,Female,0,No,No
0422-UXFAP,Female,0,Yes,No
4016-BJKTZ,Female,0,No,No
9327-QSDED,Male,0,No,No
7841-FCRQD,Female,0,Yes,No
7054-DMVAS,Male,0,No,No
1092-WPIVQ,Female,0,Yes,Yes
8763-KIAFH,Female,0,Yes,Yes
2898-MRKPI,Male,0,Yes,Yes
0603-TPMIB,Female,0,Yes,Yes
8023-QHAIO,Female,1,Yes,No
0795-XCCTE,Male,1,No,No
2453-SAFNS,Female,1,No,No
5176-LMJXE,Female,0,No,No
6598-KELSS,Male,0,No,Yes
6257-DTAYD,Male,0,Yes,No
2672-OJQZP,Female,0,No,No
1320-HTRDR,Female,0,No,No
9236-NDUCW,Female,0,No,No
0277-ORXQS,Male,0,Yes,Yes
9412-ARGBX,Female,0,No,Yes
8634-MPHTR,Male,1,Yes,No
1599-EAHXY,Male,0,Yes,Yes
2911-IJORQ,Male,0,No,No
2911-WDXMV,Male,0,No,Yes
1775-KWJKQ,Male,0,Yes,Yes
8622-ZLFKO,Female,0,Yes,No
8166-ORCHU,Male,1,Yes,No
8547-NSBBO,Male,0,No,No
3714-XPXBW,Female,0,No,No
8062-YBDOE,Male,1,No,No
5846-ABOBJ,Male,0,Yes,No
9121-PHQSR,Male,1,Yes,No
5188-HGMLP,Male,1,Yes,No
6479-VDGRK,Female,0,Yes,Yes
8104-OSKWT,Female,0,No,No
7673-BQGKU,Female,0,Yes,Yes
2034-CGRHZ,Male,1,No,No
2667-WYLWJ,Female,0,Yes,Yes
1089-HDMKP,Male,1,No,Yes
4570-QHXHL,Female,0,No,No
1689-MRZQR,Male,0,Yes,Yes
8780-YRMTT,Female,0,No,No
0936-NQLJU,Female,0,Yes,No
2096-XOTMO,Female,0,Yes,Yes
3197-NNYNB,Male,0,No,No
5214-CHIWJ,Male,0,No,No
2056-EVGZL,Male,0,Yes,Yes
8118-LSUEL,Male,1,No,No
8859-DZTGQ,Male,0,No,No
8739-WWKDU,Male,1,No,No
2040-XBAVJ,Male,0,Yes,Yes
4884-LEVMQ,Male,0,Yes,No
0847-HGRML,Male,0,No,Yes
0607-DAAHE,Male,0,No,Yes
0320-DWVTU,Female,0,No,No
3230-WYKIR,Male,0,No,No
5828-DWPIL,Male,1,Yes,No
3512-IZIKN,Female,0,Yes,No
8329-UTMVM,Male,1,No,No
8715-KKTFG,Female,0,Yes,No
0877-SDMBN,Female,0,No,No
1891-QRQSA,Male,1,Yes,Yes
6543-XRMYR,Female,1,No,No
6340-DACFT,Female,0,Yes,Yes
6807-SIWJI,Male,0,No,No
7730-CLDSV,Female,0,Yes,Yes
8111-SLLHI,Male,1,Yes,No
0096-FCPUF,Male,0,No,No
1597-LHYNC,Female,1,No,No
8132-YPVBX,Female,0,No,No
1120-BMWUB,Female,0,No,No
0743-HRVFF,Female,0,Yes,Yes
9254-RBFON,Female,0,Yes,Yes
6372-RFVNS,Female,0,Yes,No
3635-QQRQD,Male,0,No,No
6253-WRFHY,Male,0,Yes,Yes
7690-KPNCU,Male,0,Yes,Yes
7398-LXGYX,Male,0,Yes,No
0771-WLCLA,Female,0,Yes,Yes
7665-NKLAV,Female,0,Yes,Yes
9725-SCPZG,Male,0,No,Yes
3509-GWQGF,Male,1,No,No
7114-AEOZE,Female,0,No,No
5095-AESKG,Female,0,Yes,No
0112-QAWRZ,Male,0,Yes,Yes
5485-ITNPC,Male,0,Yes,No
9821-BESNZ,Male,0,No,No
3705-PSNGL,Male,0,No,No
5099-BAILX,Male,1,Yes,Yes
3996-ZNWYK,Male,1,Yes,Yes
2833-SLKDQ,Male,0,No,No
3422-LYEPQ,Male,0,Yes,Yes
4612-SSVHJ,Female,1,No,No
9906-NHHVC,Female,1,No,No
3011-WQKSZ,Male,0,No,Yes
9824-QCJPK,Male,0,Yes,No
7317-GGVPB,Male,0,Yes,No
7932-WPTDS,Female,1,Yes,No
7112-OPOTK,Male,0,No,No
7688-AWMDX,Male,0,Yes,No
8474-UMLNT,Female,0,No,No
1627-AFWVJ,Female,0,No,No
4931-TRZWN,Female,0,No,No
7771-ZONAT,Male,0,No,No
6861-XWTWQ,Male,1,Yes,No
0142-GVYSN,Male,0,No,No
2931-FSOHN,Male,1,No,No
9526-JAWYF,Male,0,No,No
2410-CIYFZ,Male,0,No,Yes
5261-QSHQM,Female,0,No,No
9541-PWTWO,Female,0,No,No
1389-CXMLU,Male,1,No,No
8920-NAVAY,Male,1,No,No
2225-ZRGSG,Female,0,Yes,Yes
5678-VFNEQ,Female,0,Yes,No
4115-UMJFQ,Male,0,No,No
3506-OVLKD,Male,0,No,No
6048-UWKAL,Female,1,Yes,No
6234-RAAPL,Female,0,Yes,Yes
1910-FMXJM,Female,0,Yes,No
2616-UUTFK,Male,0,Yes,No
8751-EDEKA,Female,0,Yes,No
3721-WKIIL,Female,0,No,No
8985-OOPOS,Female,0,No,No
3511-BFTJW,Male,0,Yes,Yes
3134-DSHVC,Female,0,No,No
0603-OLQDC,Male,0,No,Yes
8612-GXIDD,Male,0,Yes,Yes
0907-HQNTS,Female,1,Yes,No
7754-IXRMC,Female,0,No,No
4836-WNFNO,Female,0,Yes,No
6034-YMTOB,Female,0,No,No
1696-MZVAU,Male,0,Yes,Yes
6907-FLBER,Male,0,No,No
6586-PSJOX,Male,0,No,Yes
5296-PSYVW,Female,0,Yes,No
6122-EFVKN,Male,0,No,Yes
4097-YODCF,Male,0,No,Yes
0872-NXJYS,Female,0,No,No
3146-MSEGF,Female,1,Yes,Yes
1045-LTCYT,Female,0,Yes,Yes
0661-KQHNK,Female,0,Yes,Yes
6711-VTNRE,Female,0,No,No
4312-KFRXN,Male,0,Yes,No
0587-DMGBH,Female,0,No,No
6725-TPKJO,Male,0,No,No
8630-FJLIB,Female,0,No,No
0089-IIQKO,Female,0,Yes,Yes
8779-QRDMV,Male,1,No,No
7047-YXDMZ,Male,0,No,No
6901-GOGZG,Male,0,No,Yes
0654-PQKDW,Female,0,Yes,Yes
1226-JZNKR,Female,0,Yes,Yes
9867-JCZSP,Female,0,Yes,Yes
1699-UOTXU,Male,0,No,No
4946-EDSEW,Female,0,Yes,Yes
1796-JANOW,Female,0,No,No
5519-YLDGW,Female,0,Yes,No
3086-RUCRN,Female,0,No,No
7469-LKBCI,Male,0,No,No
3569-VLDHH,Male,0,Yes,Yes
2933-XEUJM,Female,0,No,No
5504-WSIUR,Female,0,No,No
6585-WCEWR,Male,0,Yes,Yes
4146-SVFUD,Male,0,No,No
5701-SVCWR,Female,0,No,Yes
4822-RVYBB,Male,1,No,No
8805-JNRAZ,Female,0,No,No
3308-MHOOC,Male,0,No,Yes
4378-BZYFP,Male,0,No,No
9830-ECLEN,Male,0,Yes,Yes
1498-NHTLT,Male,0,Yes,Yes
1513-XNPPH,Female,0,No,No
4398-HSCJH,Female,0,No,No
7595-EHCDL,Male,0,Yes,Yes
5215-LNLDJ,Female,0,Yes,Yes
7677-SJJJK,Male,0,Yes,Yes
9992-RRAMN,Male,0,Yes,No
6242-FEGFD,Male,0,Yes,No
3956-CJUST,Female,1,No,No
4844-JJWUY,Female,1,No,No
3703-TTEPD,Male,0,No,No
4282-YMKNA,Female,0,No,No
6103-QCKFX,Female,0,Yes,Yes
4631-OACRM,Male,1,No,No
3470-OBUET,Female,0,Yes,Yes
2929-QNSRW,Female,0,Yes,No
7853-OETYL,Female,0,Yes,No
5318-YKDPV,Male,0,Yes,Yes
4238-HFHSN,Male,1,Yes,No
9209-NWPGU,Male,0,No,No
5022-JNQEQ,Female,0,Yes,Yes
6007-TCTST,Female,0,Yes,Yes
8357-EQXFO,Female,0,No,No
3589-PPVKW,Male,0,No,No
1574-DYCWE,Female,0,Yes,Yes
4999-IEZLT,Male,0,No,No
4403-BWPAY,Male,0,No,No
1494-EJZDW,Female,0,Yes,Yes
5469-NUJUR,Male,0,No,No
1724-IQWNM,Male,0,No,Yes
8043-PNYSD,Male,0,Yes,Yes
6734-FQAJX,Male,1,No,No
9786-YWNHU,Female,0,Yes,Yes
8760-ZRHKE,Female,1,Yes,Yes
2703-AMTUL,Male,0,Yes,Yes
4583-PARNH,Male,1,Yes,No
6942-LBFDP,Female,0,No,No
7203-OYKCT,Male,0,No,No
9143-CANJF,Female,0,Yes,Yes
1723-HKXJQ,Male,0,No,No
6619-RPLQZ,Female,0,Yes,Yes
4791-QRGMF,Male,0,Yes,No
6728-VOIFY,Female,0,Yes,No
2081-KJSQF,Male,0,No,No
3397-AVTKU,Male,0,No,No
6365-HITVU,Female,0,Yes,Yes
2604-XVDAM,Female,0,No,No
0487-VVUVK,Male,0,Yes,Yes
6656-GULJQ,Male,0,Yes,Yes
6599-SFQVE,Female,0,No,No
6754-WKSHP,Male,0,No,Yes
6199-IWKGC,Female,1,Yes,No
6221-AVQYL,Male,0,No,No
7340-KEFQE,Female,0,Yes,Yes
5542-NKVRU,Female,0,No,No
4553-DVPZG,Female,0,Yes,No
1925-GMVBW,Female,0,No,No
9822-BIIGN,Male,0,Yes,Yes
9172-ANCRX,Female,0,No,No
4695-VADHF,Male,0,Yes,Yes
3930-ZGWVE,Male,0,No,No
1084-MNSMJ,Female,0,Yes,Yes
3733-UOCWF,Male,1,Yes,No
8242-JSVBO,Male,0,No,No
3804-RVTGV,Male,0,Yes,Yes
3904-UKFRE,Male,0,No,No
7248-VZQLC,Female,1,No,No
0257-KXZGU,Female,0,Yes,Yes
2737-WFVYW,Female,0,No,No
5649-TJHOV,Male,1,Yes,No
4324-BZCKL,Female,0,Yes,Yes
5494-HECPR,Female,0,No,No
1396-QWFBJ,Female,0,Yes,Yes
0547-HURJB,Male,0,No,Yes
4698-KVLLG,Female,1,No,No
0319-QZTCO,Female,0,Yes,Yes
4056-QHXHZ,Female,0,Yes,Yes
0415-MOSGF,Female,0,No,No
6432-TWQLB,Male,0,Yes,No
1069-XAIEM,Female,1,No,No
1767-CJKBA,Male,0,No,No
9068-VPWQQ,Male,0,Yes,No
8818-XYFCQ,Male,0,Yes,Yes
8747-UDCOI,Female,0,Yes,No
9825-YCXWZ,Female,1,No,No
2114-MGINA,Female,0,No,No
2074-GKOWZ,Male,0,Yes,Yes
2282-YGNOR,Female,0,No,No
8229-MYEJZ,Female,0,No,No
4883-QICIH,Male,0,Yes,Yes
9788-YTFGE,Male,0,No,No
3429-IFLEM,Female,0,No,No
7649-PHJVR,Male,0,No,No
0816-TSPHQ,Male,0,No,No
9801-NOSHQ,Male,0,No,Yes
7182-OVLBJ,Female,0,Yes,Yes
4059-IIEBK,Female,0,No,No
9258-CNWAC,Female,0,Yes,Yes
5318-IXUZF,Female,0,No,No
8039-ACLPL,Female,0,Yes,Yes
4817-KEQSP,Female,0,Yes,Yes
9391-EOYLI,Male,1,Yes,No
7963-GQRMY,Female,0,Yes,Yes
2227-JRSJX,Female,0,No,No
3981-QSVQI,Male,0,No,No
8076-FEZKJ,Male,0,No,No
6304-IJFSQ,Male,0,No,No
2834-SPCJV,Male,0,Yes,No
1231-YNDEK,Male,0,No,No
1866-NXPSP,Female,0,No,No
9548-LIGTA,Male,0,Yes,No
7064-JHXCE,Male,0,Yes,Yes
2388-LAESQ,Female,1,Yes,No
6300-BWMJX,Female,0,Yes,No
4486-EFAEB,Male,0,No,No
3161-GETRM,Male,0,Yes,Yes
9828-AOQLM,Female,0,Yes,Yes
2433-KMEAS,Male,0,No,No
7014-ZZXAW,Female,0,Yes,No
4554-YGZIH,Male,1,Yes,No
6969-MVBAI,Female,1,No,No
6376-GAHQE,Male,0,No,No
9430-NKQLY,Male,0,Yes,Yes
4009-ALQFH,Female,0,No,No
0023-HGHWL,Male,1,No,No
1686-STUHN,Male,0,No,No
3588-WSTTJ,Female,1,No,No
2538-OIMXF,Female,0,No,Yes
3806-YAZOV,Female,0,No,No
9127-QRZMH,Male,0,Yes,No
7607-QKKTJ,Male,0,Yes,Yes
8665-UTDHZ,Male,0,Yes,Yes
7398-HPYZQ,Male,0,Yes,No
4647-MUZON,Female,0,Yes,No
6856-RAURS,Female,0,No,No
7250-EQKIY,Female,0,Yes,Yes
8709-KRDVL,Female,0,No,No
6701-YVNQG,Male,0,Yes,No
2639-UGMAZ,Male,1,No,No
2983-ZANRP,Female,0,Yes,Yes
0508-SQWPL,Female,0,Yes,Yes
1834-ABKHQ,Female,0,Yes,Yes
0280-XJGEX,Male,0,No,No
0519-XUZJU,Female,0,No,No
7434-SHXLS,Female,0,No,No
3012-VFFMN,Female,0,Yes,Yes
7268-IGMFD,Male,1,No,No
9717-QEBGU,Male,0,No,No
2565-JSLRY,Male,0,No,No
0234-TEVTT,Female,0,Yes,Yes
6862-CQUMB,Male,0,No,No
7823-JSOAG,Male,0,No,No
9863-JZAIC,Male,0,No,No
0347-UBKUZ,Female,0,No,No
3590-TCXTB,Male,0,No,No
6855-VLGOS,Male,0,Yes,Yes
2023-VQFDL,Male,0,No,No
3057-VJJQE,Male,0,No,No
9820-RMCQV,Female,0,No,No
9355-NPPFS,Female,1,No,No
9819-FBNSV,Male,1,Yes,No
0356-OBMAC,Female,1,No,No
7306-YDSOI,Male,0,Yes,Yes
8480-PPONV,Male,0,Yes,Yes
8582-KRHPJ,Male,0,No,No
2272-JKMSI,Female,0,Yes,Yes
0931-MHTEM,Female,0,No,No
4006-HKYHO,Male,0,No,No
0377-JBKKT,Male,0,Yes,Yes
0839-QNXME,Female,0,No,No
8996-ZROXE,Male,1,No,No
2480-EJWYP,Female,1,Yes,No
9591-YVTEB,Male,1,No,No
0402-CQAJN,Female,0,No,No
3620-MWJNE,Male,0,No,No
9681-KYGYB,Male,1,Yes,No
2956-GGUCQ,Male,1,Yes,No
6303-KFWSL,Female,0,No,No
9448-REEVD,Male,0,Yes,No
1841-YSJGV,Male,0,Yes,No
2458-EOMRE,Female,0,No,No
2575-GFSOE,Female,0,Yes,Yes
8164-OCKUJ,Female,0,Yes,Yes
3067-SVMTC,Female,0,Yes,No
3392-EHMNK,Female,0,Yes,Yes
5561-NWEVX,Female,1,Yes,No
5692-ICXLW,Male,1,No,No
6371-NZYEG,Male,0,Yes,Yes
6086-ESGRL,Female,0,No,No
2719-BDAQO,Male,0,No,No
4115-NZRKS,Female,1,No,No
6728-WYQBC,Male,0,No,No
4439-YRNVD,Female,0,No,No
0139-IVFJG,Female,0,Yes,No
9348-ROUAI,Female,0,Yes,Yes
1980-KXVPM,Female,1,No,No
9453-PATOS,Female,0,Yes,No
7277-OZCGZ,Female,0,No,No
5701-ZIKJE,Male,0,No,No
8095-WANWK,Female,0,No,No
9885-MFVSU,Female,0,Yes,Yes
1545-JFUML,Male,0,Yes,No
0265-EDXBD,Male,1,Yes,No
3113-IWHLC,Male,0,No,No
5216-WASFJ,Female,1,Yes,No
3450-WXOAT,Male,0,No,No
4818-QIUFN,Female,1,No,No
9773-PEQBZ,Male,0,No,No
4566-GOLUK,Male,0,Yes,Yes
9919-KNPOO,Female,0,Yes,No
8405-IGQFX,Female,0,No,No
3363-EWLGO,Female,0,No,No
1251-STYSZ,Female,1,No,No
4254-QPEDE,Female,0,Yes,No
0042-JVWOJ,Male,0,No,No
2260-USTRB,Female,1,No,No
8974-OVACP,Female,0,No,No
7191-ADRGF,Male,0,Yes,No
0746-JTRFU,Male,0,No,No
2303-PJYHN,Female,0,Yes,No
0114-PEGZZ,Female,0,No,No
2475-MROZF,Male,0,No,No
3621-CEOVK,Female,1,Yes,No
7989-CHGTL,Male,0,No,No
9053-EJUNL,Male,0,No,No
9547-ITEFG,Male,0,Yes,Yes
4627-MIHJH,Female,1,No,No
1285-OKIPP,Male,0,No,No
9734-UYXQI,Female,0,No,No
1821-BUCWY,Male,0,No,No
4075-JFPGR,Female,0,Yes,No
5671-UUNXD,Female,1,Yes,No
0971-QIFJK,Female,0,Yes,No
6297-NOOPG,Female,0,Yes,No
1702-CCFNJ,Male,0,Yes,No
0991-BRRFB,Male,0,No,No
5575-TPIZQ,Male,0,No,No
2075-PUEPR,Male,0,Yes,Yes
0506-LVNGN,Female,1,No,No
4140-MUHUG,Female,1,No,No
7968-QUXNS,Male,0,No,No
9530-GRMJG,Male,0,Yes,Yes
2123-VSCOT,Female,0,Yes,Yes
9411-TPQQV,Female,0,No,No
3973-SKMLN,Male,0,No,No
9696-RMYBA,Male,0,No,No
8734-DKSTZ,Female,0,Yes,Yes
5336-UFNZP,Female,1,Yes,Yes
1406-PUQVY,Male,0,No,Yes
5016-LIPDW,Male,0,Yes,Yes
6418-PIQSP,Female,0,Yes,No
3280-MRDOF,Male,1,No,No
3016-KSVCP,Male,0,Yes,No
2908-WGAXL,Female,0,Yes,Yes
6968-MHOMU,Male,0,Yes,No
2851-STERV,Male,1,No,No
8466-PZBLH,Male,0,Yes,Yes
2126-GSEGL,Female,0,Yes,No
7508-KBIMB,Male,0,Yes,Yes
5575-GNVDE,Male,0,No,No
2674-MLXMN,Female,1,No,No
6630-UJZMY,Female,1,Yes,No
1871-MOWRM,Male,0,Yes,No
3426-NIYYL,Male,0,No,No
5512-IDZEI,Male,0,Yes,Yes
2408-PSJVE,Male,0,Yes,Yes
3352-ALMCK,Male,0,No,No
9221-OTIVJ,Female,1,No,No
0993-OSGPT,Female,1,Yes,No
6603-YRDCJ,Male,0,Yes,No
4709-LKHYG,Female,0,Yes,Yes
3758-CKOQL,Female,0,Yes,No
5201-FRKKS,Male,0,No,No
5044-LRQAQ,Female,0,Yes,No
6557-BZXLQ,Male,1,No,No
8608-OZTLB,Male,0,Yes,Yes
1436-ZMJAN,Female,0,Yes,No
6345-FZOQH,Male,0,Yes,No
6008-NAIXK,Male,1,No,No
9677-AVKED,Female,0,No,Yes
5515-IDEJJ,Male,0,Yes,Yes
8591-NXRCV,Female,0,No,No
7328-OWMOM,Female,0,No,Yes
